Time	CellId	RNTI	BWPId	SINR(dB)
1.85607	3	3	0	-3.46976
1.85607	3	4	0	-7.72354
1.85707	1	1	0	-16.0412
1.85707	1	2	0	-11.3377
1.85707	1	3	0	-10.4781
1.85707	1	4	0	-16.1573
1.85707	1	5	0	-21.1447
1.85707	1	6	0	-26.7258
1.85807	1	1	0	-16.1015
1.85807	1	2	0	-11.314
1.85807	1	3	0	-10.4749
1.85807	1	4	0	-16.1906
1.85807	1	5	0	-21.1799
1.85807	1	6	0	-26.6978
1.85907	1	1	0	-16.1023
1.85907	1	2	0	-11.2969
1.85907	1	3	0	-10.4897
1.85907	1	4	0	-16.1757
1.85907	1	5	0	-21.2733
1.85907	1	6	0	-26.6982
1.86007	1	1	0	-16.1142
1.86007	1	2	0	-11.34
1.86007	1	3	0	-23.4256
1.86007	1	4	0	-16.5812
1.86007	1	5	0	-21.2906
1.86007	1	6	0	-26.7135
1.86007	3	1	0	-12.2144
1.86007	3	2	0	11.1116
1.86007	3	3	0	-3.51709
1.86007	3	4	0	-7.75972
1.86107	1	1	0	-16.1393
1.86107	1	2	0	-11.3396
1.86107	1	3	0	-10.4693
1.86107	1	4	0	-16.1743
1.86107	1	5	0	-21.337
1.86107	1	6	0	-26.7091
1.86207	1	1	0	-16.1468
1.86207	1	2	0	-11.3102
1.86207	1	3	0	-23.3703
1.86207	1	4	0	-16.589
1.86207	1	5	0	-21.3371
1.86207	1	6	0	-26.7601
1.86207	3	1	0	-12.2541
1.86207	3	2	0	11.123
1.86207	3	3	0	-3.50106
1.86207	3	4	0	-7.76909
1.86307	1	1	0	-16.1668
1.86307	1	2	0	-11.2021
1.86307	1	3	0	-10.4565
1.86307	1	4	0	-16.2019
1.86307	1	5	0	-21.3402
1.86307	1	6	0	-26.7114
1.86407	1	1	0	-16.1883
1.86407	1	2	0	-11.2225
1.86407	1	3	0	-10.4625
1.86407	1	4	0	-16.2497
1.86407	1	5	0	-21.3755
1.86407	1	6	0	-26.6802
1.86507	1	1	0	-16.1748
1.86507	1	2	0	-11.2847
1.86507	1	3	0	-23.3716
1.86507	1	4	0	-16.6772
1.86507	1	5	0	-21.3741
1.86507	1	6	0	-26.7906
1.86507	3	1	0	-12.294
1.86507	3	2	0	11.1652
1.86507	3	3	0	-3.50927
1.86507	3	4	0	-7.90227
1.86607	1	1	0	-16.1711
1.86607	1	2	0	-11.3252
1.86607	1	3	0	-23.3195
1.86607	1	4	0	-16.6742
1.86607	1	5	0	-21.3527
1.86607	1	6	0	-26.8148
1.86607	3	1	0	-12.3295
1.86607	3	2	0	11.1502
1.86607	3	3	0	-3.49331
1.86607	3	4	0	-7.91187
1.86707	1	1	0	-16.172
1.86707	1	2	0	-11.3395
1.86707	1	3	0	-10.4594
1.86707	1	4	0	-16.2938
1.86707	1	5	0	-21.3844
1.86707	1	6	0	-26.7892
1.86807	1	1	0	-16.1842
1.86807	1	2	0	-11.3094
1.86807	1	3	0	-23.3292
1.86807	1	4	0	-16.6442
1.86807	1	5	0	-21.3378
1.86807	1	6	0	-26.8489
1.86807	3	1	0	-12.3552
1.86807	3	2	0	11.2036
1.86807	3	3	0	-3.44692
1.86807	3	4	0	-7.93365
1.86907	1	1	0	-16.1447
1.86907	1	2	0	-11.3029
1.86907	1	3	0	-10.4418
1.86907	1	4	0	-16.2675
1.86907	1	5	0	-21.2921
1.86907	1	6	0	-26.8146
1.87007	1	1	0	-16.1276
1.87007	1	2	0	-11.3316
1.87007	1	3	0	-23.3849
1.87007	1	4	0	-16.6592
1.87007	1	5	0	-21.2908
1.87007	1	6	0	-26.7733
1.87007	3	1	0	-12.3209
1.87007	3	2	0	11.2227
1.87007	3	3	0	-3.48539
1.87007	3	4	0	-7.97021
1.87107	1	1	0	-16.1535
1.87107	1	2	0	-11.3638
1.87107	1	3	0	-10.4694
1.87107	1	4	0	-16.2132
1.87107	1	5	0	-21.2941
1.87107	1	6	0	-26.7686
1.87207	1	1	0	-16.132
1.87207	1	2	0	-11.3518
1.87207	1	3	0	-10.4599
1.87207	1	4	0	-16.2122
1.87207	1	5	0	-21.2891
1.87207	1	6	0	-26.7465
1.87307	1	1	0	-16.1325
1.87307	1	2	0	-11.3817
1.87307	1	3	0	-10.4825
1.87307	1	4	0	-16.1964
1.87307	1	5	0	-21.2761
1.87307	1	6	0	-26.7665
1.87407	1	1	0	-16.132
1.87407	1	2	0	-11.3887
1.87407	1	3	0	-23.3402
1.87407	1	4	0	-16.5776
1.87407	1	5	0	-21.3117
1.87407	1	6	0	-26.7785
1.87407	3	1	0	-12.2619
1.87407	3	2	0	11.2093
1.87407	3	3	0	-3.53327
1.87407	3	4	0	-8.17382
1.87507	1	1	0	-16.1809
1.87507	1	2	0	-11.4169
1.87507	1	3	0	-23.3623
1.87507	1	4	0	-16.5981
1.87507	1	5	0	-21.3024
1.87507	1	6	0	-26.8019
1.87507	3	1	0	-12.287
1.87507	3	2	0	11.1814
1.87507	3	3	0	-3.57802
1.87507	3	4	0	-8.19361
1.87607	1	1	0	-16.1435
1.87607	1	2	0	-11.4097
1.87607	1	3	0	-10.4292
1.87607	1	4	0	-16.1778
1.87607	1	5	0	-21.2619
1.87607	1	6	0	-26.8179
1.87707	1	1	0	-16.1175
1.87707	1	2	0	-11.4856
1.87707	1	3	0	-10.444
1.87707	1	4	0	-16.2161
1.87707	1	5	0	-21.2422
1.87707	1	6	0	-26.8186
1.87807	1	1	0	-16.0914
1.87807	1	2	0	-11.4731
1.87807	1	3	0	-10.4425
1.87807	1	4	0	-16.2036
1.87807	1	5	0	-21.22
1.87807	1	6	0	-26.8182
1.87907	1	1	0	-16.1037
1.87907	1	2	0	-11.4939
1.87907	1	3	0	-10.4541
1.87907	1	4	0	-16.2473
1.87907	1	5	0	-21.183
1.87907	1	6	0	-26.7585
1.88007	1	1	0	-16.1501
1.88007	1	2	0	-11.472
1.88007	1	3	0	-23.3784
1.88007	1	4	0	-16.6356
1.88007	1	5	0	-21.1843
1.88007	1	6	0	-26.7579
1.88007	3	1	0	-12.2281
1.88007	3	2	0	11.1687
1.88007	3	3	0	-3.55961
1.88007	3	4	0	-8.25731
1.88107	1	1	0	-16.1597
1.88107	1	2	0	-11.4525
1.88107	1	3	0	-23.3205
1.88107	1	4	0	-16.6219
1.88107	1	5	0	-21.1941
1.88107	1	6	0	-26.6958
1.88107	3	1	0	-12.2283
1.88107	3	2	0	11.1965
1.88107	3	3	0	-3.56566
1.88107	3	4	0	-8.31259
1.88207	1	1	0	-16.1249
1.88207	1	2	0	-11.394
1.88207	1	3	0	-23.3077
1.88207	1	4	0	-16.6301
1.88207	1	5	0	-21.175
1.88207	1	6	0	-26.6905
1.88207	3	1	0	-12.2377
1.88207	3	2	0	11.1785
1.88207	3	3	0	-3.552
1.88207	3	4	0	-8.35981
1.88307	1	1	0	-16.1413
1.88307	1	2	0	-11.4208
1.88307	1	3	0	-10.3642
1.88307	1	4	0	-16.2123
1.88307	1	5	0	-21.1594
1.88307	1	6	0	-26.6176
1.88407	1	1	0	-16.1313
1.88407	1	2	0	-11.4214
1.88407	1	3	0	-10.3929
1.88407	1	4	0	-16.2401
1.88407	1	5	0	-21.1404
1.88407	1	6	0	-26.5875
1.88507	1	1	0	-16.1536
1.88507	1	2	0	-11.392
1.88507	1	3	0	-23.3589
1.88507	1	4	0	-16.6407
1.88507	1	5	0	-21.124
1.88507	1	6	0	-26.5994
1.88507	3	1	0	-12.22
1.88507	3	2	0	11.2571
1.88507	3	3	0	-3.5951
1.88507	3	4	0	-8.35417
1.88607	1	1	0	-16.1458
1.88607	1	2	0	-11.3821
1.88607	1	3	0	-23.3093
1.88607	1	4	0	-16.6063
1.88607	1	5	0	-21.1227
1.88607	1	6	0	-26.636
1.88607	3	1	0	-12.2434
1.88607	3	2	0	11.2571
1.88607	3	3	0	-3.62548
1.88607	3	4	0	-8.35336
1.88707	1	1	0	-16.171
1.88707	1	2	0	-11.3904
1.88707	1	3	0	-23.2584
1.88707	1	4	0	-16.623
1.88707	1	5	0	-21.144
1.88707	1	6	0	-26.6342
1.88707	3	1	0	-12.2236
1.88707	3	2	0	11.2355
1.88707	3	3	0	-3.6446
1.88707	3	4	0	-8.32064
1.88807	1	1	0	-16.1411
1.88807	1	2	0	-11.3938
1.88807	1	3	0	-10.3629
1.88807	1	4	0	-16.2093
1.88807	1	5	0	-21.1615
1.88807	1	6	0	-26.6007
1.88907	1	1	0	-16.1245
1.88907	1	2	0	-11.4164
1.88907	1	3	0	-10.3011
1.88907	1	4	0	-16.2276
1.88907	1	5	0	-21.1698
1.88907	1	6	0	-26.5901
1.89007	1	1	0	-16.1746
1.89007	1	2	0	-11.3651
1.89007	1	3	0	-23.3122
1.89007	1	4	0	-16.6248
1.89007	1	5	0	-21.1557
1.89007	1	6	0	-26.6551
1.89007	3	1	0	-12.2111
1.89007	3	2	0	11.2799
1.89007	3	3	0	-3.65922
1.89007	3	4	0	-8.30574
1.89107	1	1	0	-16.1756
1.89107	1	2	0	-11.3848
1.89107	1	3	0	-23.3142
1.89107	1	4	0	-16.5949
1.89107	1	5	0	-21.153
1.89107	1	6	0	-26.5778
1.89107	3	1	0	-12.2303
1.89107	3	2	0	11.2446
1.89107	3	3	0	-3.64392
1.89107	3	4	0	-8.36768
1.89207	1	1	0	-16.1515
1.89207	1	2	0	-11.3925
1.89207	1	3	0	-10.3781
1.89207	1	4	0	-16.1924
1.89207	1	5	0	-21.1321
1.89207	1	6	0	-26.5706
1.89307	1	1	0	-16.184
1.89307	1	2	0	-11.379
1.89307	1	3	0	-23.3748
1.89307	1	4	0	-16.5991
1.89307	1	5	0	-21.1483
1.89307	1	6	0	-26.5608
1.89307	3	1	0	-12.221
1.89307	3	2	0	11.2126
1.89307	3	3	0	-3.61723
1.89307	3	4	0	-8.37045
1.89407	1	1	0	-16.2041
1.89407	1	2	0	-11.3698
1.89407	1	3	0	-10.364
1.89407	1	4	0	-16.2023
1.89407	1	5	0	-21.1675
1.89407	1	6	0	-26.5267
1.89507	1	1	0	-16.2084
1.89507	1	2	0	-11.3829
1.89507	1	3	0	-23.3468
1.89507	1	4	0	-16.584
1.89507	1	5	0	-21.1248
1.89507	1	6	0	-26.5771
1.89507	3	1	0	-12.195
1.89507	3	2	0	11.1843
1.89507	3	3	0	-3.63029
1.89507	3	4	0	-8.36994
1.89607	1	1	0	-16.1974
1.89607	1	2	0	-11.3286
1.89607	1	3	0	-10.3004
1.89607	1	4	0	-16.1493
1.89607	1	5	0	-21.1248
1.89607	1	6	0	-26.5214
1.89707	1	1	0	-16.199
1.89707	1	2	0	-11.3156
1.89707	1	3	0	-23.2621
1.89707	1	4	0	-16.5738
1.89707	1	5	0	-21.1324
1.89707	1	6	0	-26.548
1.89707	3	1	0	-12.2234
1.89707	3	2	0	11.1827
1.89707	3	3	0	-3.61172
1.89707	3	4	0	-8.45595
1.89807	1	1	0	-16.2072
1.89807	1	2	0	-11.3521
1.89807	1	3	0	-23.2135
1.89807	1	4	0	-16.5362
1.89807	1	5	0	-21.1316
1.89807	1	6	0	-26.5413
1.89807	3	1	0	-12.2031
1.89807	3	2	0	11.1993
1.89807	3	3	0	-3.60447
1.89807	3	4	0	-8.45772
1.89907	1	1	0	-16.2418
1.89907	1	2	0	-11.3076
1.89907	1	3	0	-23.1878
1.89907	1	4	0	-16.5466
1.89907	1	5	0	-21.1633
1.89907	1	6	0	-26.5213
1.89907	3	1	0	-12.2024
1.89907	3	2	0	11.2164
1.89907	3	3	0	-3.58697
1.89907	3	4	0	-8.45153
1.90007	1	1	0	-16.2503
1.90007	1	2	0	-11.2409
1.90007	1	3	0	-23.1558
1.90007	1	4	0	-16.4893
1.90007	1	5	0	-21.1821
1.90007	1	6	0	-26.5386
1.90007	3	1	0	-12.1954
1.90007	3	2	0	11.1994
1.90007	3	3	0	-3.53572
1.90007	3	4	0	-8.46101
1.90107	1	1	0	-16.2403
1.90107	1	2	0	-11.2068
1.90107	1	3	0	-10.2363
1.90107	1	4	0	-16.0617
1.90107	1	5	0	-21.1261
1.90107	1	6	0	-26.4546
1.90207	1	1	0	-16.2891
1.90207	1	2	0	-11.2276
1.90207	1	3	0	-10.1846
1.90207	1	4	0	-16.0178
1.90207	1	5	0	-21.1367
1.90207	1	6	0	-26.4785
1.90307	1	1	0	-16.3168
1.90307	1	2	0	-11.2238
1.90307	1	3	0	-23.0701
1.90307	1	4	0	-16.4348
1.90307	1	5	0	-21.0969
1.90307	1	6	0	-26.4683
1.90307	3	1	0	-12.1047
1.90307	3	2	0	11.2009
1.90307	3	3	0	-3.47341
1.90307	3	4	0	-8.4732
1.90407	1	1	0	-16.2746
1.90407	1	2	0	-11.199
1.90407	1	3	0	-10.166
1.90407	1	4	0	-16.0007
1.90407	1	5	0	-21.0983
1.90407	1	6	0	-26.4437
1.90507	1	1	0	-16.3072
1.90507	1	2	0	-11.2154
1.90507	1	3	0	-23.056
1.90507	1	4	0	-16.4265
1.90507	1	5	0	-21.0775
1.90507	1	6	0	-26.4791
1.90507	3	1	0	-12.0568
1.90507	3	2	0	11.1716
1.90507	3	3	0	-3.4862
1.90507	3	4	0	-8.575
1.90607	1	1	0	-16.3175
1.90607	1	2	0	-11.2093
1.90607	1	3	0	-10.16
1.90607	1	4	0	-16.0417
1.90607	1	5	0	-21.0354
1.90607	1	6	0	-26.4373
1.90707	1	1	0	-16.335
1.90707	1	2	0	-11.2441
1.90707	1	3	0	-23.0833
1.90707	1	4	0	-16.4514
1.90707	1	5	0	-21.027
1.90707	1	6	0	-26.5034
1.90707	3	1	0	-12.0758
1.90707	3	2	0	11.1257
1.90707	3	3	0	-3.52016
1.90707	3	4	0	-8.62579
1.90807	1	1	0	-16.3176
1.90807	1	2	0	-11.1901
1.90807	1	3	0	-10.1578
1.90807	1	4	0	-16.0264
1.90807	1	5	0	-20.9787
1.90807	1	6	0	-26.4532
1.90907	1	1	0	-16.3074
1.90907	1	2	0	-11.1576
1.90907	1	3	0	-23.0634
1.90907	1	4	0	-16.4332
1.90907	1	5	0	-20.9484
1.90907	1	6	0	-26.5446
1.90907	3	1	0	-12.1068
1.90907	3	2	0	11.1771
1.90907	3	3	0	-3.53208
1.90907	3	4	0	-8.64237
1.91007	1	1	0	-16.2765
1.91007	1	2	0	-11.1833
1.91007	1	3	0	-23.0704
1.91007	1	4	0	-16.4027
1.91007	1	5	0	-20.8842
1.91007	1	6	0	-26.5206
1.91007	3	1	0	-12.0703
1.91007	3	2	0	11.1199
1.91007	3	3	0	-3.49945
1.91007	3	4	0	-8.66584
1.91107	1	1	0	-16.2228
1.91107	1	2	0	-11.2099
1.91107	1	3	0	-10.123
1.91107	1	4	0	-15.9594
1.91107	1	5	0	-20.8434
1.91107	1	6	0	-26.5059
1.91207	1	1	0	-16.2302
1.91207	1	2	0	-11.2335
1.91207	1	3	0	-10.0966
1.91207	1	4	0	-15.9744
1.91207	1	5	0	-20.7886
1.91207	1	6	0	-26.4509
1.91307	1	1	0	-16.2579
1.91307	1	2	0	-11.1536
1.91307	1	3	0	-23.0355
1.91307	1	4	0	-16.406
1.91307	1	5	0	-20.7408
1.91307	1	6	0	-26.4613
1.91307	3	1	0	-12.0702
1.91307	3	2	0	11.1129
1.91307	3	3	0	-3.49748
1.91307	3	4	0	-8.71594
1.91407	1	1	0	-16.2173
1.91407	1	2	0	-11.1048
1.91407	1	3	0	-10.0762
1.91407	1	4	0	-15.9847
1.91407	1	5	0	-20.7113
1.91407	1	6	0	-26.4116
1.91507	1	1	0	-16.2009
1.91507	1	2	0	-11.0547
1.91507	1	3	0	-23.0373
1.91507	1	4	0	-16.4171
1.91507	1	5	0	-20.7473
1.91507	1	6	0	-26.452
1.91507	3	1	0	-12.0693
1.91507	3	2	0	11.0773
1.91507	3	3	0	-3.43303
1.91507	3	4	0	-8.70508
1.91607	1	1	0	-16.2387
1.91607	1	2	0	-11.0374
1.91607	1	3	0	-10.089
1.91607	1	4	0	-15.9809
1.91607	1	5	0	-20.7043
1.91607	1	6	0	-26.4122
1.91707	1	1	0	-16.213
1.91707	1	2	0	-11.0264
1.91707	1	3	0	-10.0857
1.91707	1	4	0	-15.9738
1.91707	1	5	0	-20.6464
1.91707	1	6	0	-26.39
1.91807	1	1	0	-16.198
1.91807	1	2	0	-11.0332
1.91807	1	3	0	-10.066
1.91807	1	4	0	-15.953
1.91807	1	5	0	-20.6373
1.91807	1	6	0	-26.4411
1.91907	1	1	0	-16.2087
1.91907	1	2	0	-11.0324
1.91907	1	3	0	-22.9213
1.91907	1	4	0	-16.4187
1.91907	1	5	0	-20.6113
1.91907	1	6	0	-26.4383
1.91907	3	1	0	-12.0606
1.91907	3	2	0	11.0491
1.91907	3	3	0	-3.43811
1.91907	3	4	0	-8.68016
1.92007	1	1	0	-16.2177
1.92007	1	2	0	-11.0919
1.92007	1	3	0	-22.9689
1.92007	1	4	0	-16.3663
1.92007	1	5	0	-20.5668
1.92007	1	6	0	-26.4672
1.92007	3	1	0	-12.0944
1.92007	3	2	0	11.0621
1.92007	3	3	0	-3.45718
1.92007	3	4	0	-8.70063
1.92107	1	1	0	-16.1854
1.92107	1	2	0	-11.0666
1.92107	1	3	0	-22.9672
1.92107	1	4	0	-16.3507
1.92107	1	5	0	-20.5453
1.92107	1	6	0	-26.4668
1.92107	3	1	0	-12.1032
1.92107	3	2	0	11.0449
1.92107	3	3	0	-3.44661
1.92107	3	4	0	-8.67087
1.92207	1	1	0	-16.1671
1.92207	1	2	0	-11.0909
1.92207	1	3	0	-10.0668
1.92207	1	4	0	-15.8876
1.92207	1	5	0	-20.5595
1.92207	1	6	0	-26.4444
1.92307	1	1	0	-16.1334
1.92307	1	2	0	-11.1079
1.92307	1	3	0	-10.0871
1.92307	1	4	0	-15.8724
1.92307	1	5	0	-20.5035
1.92307	1	6	0	-26.4306
1.92407	1	1	0	-16.1046
1.92407	1	2	0	-11.0876
1.92407	1	3	0	-10.1048
1.92407	1	4	0	-15.8176
1.92407	1	5	0	-20.4941
1.92407	1	6	0	-26.3802
1.92507	1	1	0	-16.1054
1.92507	1	2	0	-11.0815
1.92507	1	3	0	-23.0378
1.92507	1	4	0	-16.2635
1.92507	1	5	0	-20.4333
1.92507	1	6	0	-26.3884
1.92507	3	1	0	-12.0683
1.92507	3	2	0	11.0616
1.92507	3	3	0	-3.36302
1.92507	3	4	0	-8.71026
1.92607	1	1	0	-16.0946
1.92607	1	2	0	-11.1049
1.92607	1	3	0	-23.0111
1.92607	1	4	0	-16.279
1.92607	1	5	0	-20.4034
1.92607	1	6	0	-26.371
1.92607	3	1	0	-12.125
1.92607	3	2	0	11.0376
1.92607	3	3	0	-3.34438
1.92607	3	4	0	-8.68492
1.92707	1	1	0	-16.0681
1.92707	1	2	0	-11.1387
1.92707	1	3	0	-22.9715
1.92707	1	4	0	-16.3496
1.92707	1	5	0	-20.3516
1.92707	1	6	0	-26.3851
1.92707	3	1	0	-12.128
1.92707	3	2	0	11.0119
1.92707	3	3	0	-3.3875
1.92707	3	4	0	-8.73111
1.92807	1	1	0	-16.1023
1.92807	1	2	0	-11.1413
1.92807	1	3	0	-10.0557
1.92807	1	4	0	-15.8908
1.92807	1	5	0	-20.2964
1.92807	1	6	0	-26.2832
1.92907	1	1	0	-16.0927
1.92907	1	2	0	-11.1563
1.92907	1	3	0	-10.042
1.92907	1	4	0	-15.9429
1.92907	1	5	0	-20.2247
1.92907	1	6	0	-26.2854
1.93007	1	1	0	-16.1038
1.93007	1	2	0	-11.2015
1.93007	1	3	0	-22.8777
1.93007	1	4	0	-16.3823
1.93007	1	5	0	-20.2247
1.93007	1	6	0	-26.2614
1.93007	3	1	0	-12.064
1.93007	3	2	0	11.0139
1.93007	3	3	0	-3.40009
1.93007	3	4	0	-8.74535
1.93107	1	1	0	-16.0971
1.93107	1	2	0	-11.2181
1.93107	1	3	0	-22.8535
1.93107	1	4	0	-16.3712
1.93107	1	5	0	-20.1945
1.93107	1	6	0	-26.2576
1.93107	3	1	0	-12.0405
1.93107	3	2	0	11.0119
1.93107	3	3	0	-3.39189
1.93107	3	4	0	-8.76742
1.93207	1	1	0	-16.0548
1.93207	1	2	0	-11.2177
1.93207	1	3	0	-10.0399
1.93207	1	4	0	-15.9169
1.93207	1	5	0	-20.1595
1.93207	1	6	0	-26.1563
1.93307	1	1	0	-16.0558
1.93307	1	2	0	-11.2479
1.93307	1	3	0	-22.8676
1.93307	1	4	0	-16.3878
1.93307	1	5	0	-20.1521
1.93307	1	6	0	-26.1915
1.93307	3	1	0	-12.0991
1.93307	3	2	0	11.0168
1.93307	3	3	0	-3.44784
1.93307	3	4	0	-8.75752
1.93407	1	1	0	-16.0032
1.93407	1	2	0	-11.2387
1.93407	1	3	0	-22.8774
1.93407	1	4	0	-16.4349
1.93407	1	5	0	-20.081
1.93407	1	6	0	-26.228
1.93407	3	1	0	-12.1341
1.93407	3	2	0	10.966
1.93407	3	3	0	-3.44022
1.93407	3	4	0	-8.73807
1.93507	1	1	0	-16.0134
1.93507	1	2	0	-11.2379
1.93507	1	3	0	-22.8373
1.93507	1	4	0	-16.4448
1.93507	1	5	0	-20.076
1.93507	1	6	0	-26.2401
1.93507	3	1	0	-12.116
1.93507	3	2	0	10.9917
1.93507	3	3	0	-3.43313
1.93507	3	4	0	-8.71969
1.93607	1	1	0	-16.0356
1.93607	1	2	0	-11.3005
1.93607	1	3	0	-10.0566
1.93607	1	4	0	-16.0096
1.93607	1	5	0	-20.0249
1.93607	1	6	0	-26.2056
1.93707	1	1	0	-16.0443
1.93707	1	2	0	-11.2702
1.93707	1	3	0	-22.8557
1.93707	1	4	0	-16.4698
1.93707	1	5	0	-19.9976
1.93707	1	6	0	-26.138
1.93707	3	1	0	-12.0265
1.93707	3	2	0	11.0433
1.93707	3	3	0	-3.46461
1.93707	3	4	0	-8.68327
1.93807	1	1	0	-16.0549
1.93807	1	2	0	-11.2731
1.93807	1	3	0	-10.0809
1.93807	1	4	0	-16.0671
1.93807	1	5	0	-19.9657
1.93807	1	6	0	-26.1293
1.93907	1	1	0	-15.9838
1.93907	1	2	0	-11.2479
1.93907	1	3	0	-22.8542
1.93907	1	4	0	-16.5284
1.93907	1	5	0	-19.9327
1.93907	1	6	0	-26.1058
1.93907	3	1	0	-11.9687
1.93907	3	2	0	11.0678
1.93907	3	3	0	-3.50449
1.93907	3	4	0	-8.66719
1.94007	1	1	0	-15.9862
1.94007	1	2	0	-11.1943
1.94007	1	3	0	-22.8675
1.94007	1	4	0	-16.533
1.94007	1	5	0	-19.999
1.94007	1	6	0	-26.069
1.94007	3	1	0	-11.9825
1.94007	3	2	0	11.0634
1.94007	3	3	0	-3.54618
1.94007	3	4	0	-8.6559
1.94207	1	1	0	-16.0026
1.94207	1	2	0	-11.1578
1.94207	1	3	0	-10.025
1.94207	1	4	0	-16.1121
1.94207	1	5	0	-19.9708
1.94207	1	6	0	-26.0212
1.94307	1	1	0	-16.0335
1.94307	1	2	0	-11.2089
1.94307	1	3	0	-22.7309
1.94307	1	4	0	-16.5999
1.94307	1	5	0	-19.9574
1.94307	1	6	0	-26.0188
1.94307	3	1	0	-11.9559
1.94307	3	2	0	11.0296
1.94307	3	3	0	-3.50487
1.94307	3	4	0	-8.63104
1.94407	1	1	0	-16.0126
1.94407	1	2	0	-11.23
1.94407	1	3	0	-9.99579
1.94407	1	4	0	-16.1237
1.94407	1	5	0	-19.9391
1.94407	1	6	0	-26.0337
1.94507	1	1	0	-16.0342
1.94507	1	2	0	-11.2563
1.94507	1	3	0	-22.6533
1.94507	1	4	0	-16.5593
1.94507	1	5	0	-19.9503
1.94507	1	6	0	-26.1287
1.94507	3	1	0	-11.983
1.94507	3	2	0	11.0264
1.94507	3	3	0	-3.56958
1.94507	3	4	0	-8.5614
1.94607	1	1	0	-16.0209
1.94607	1	2	0	-11.2103
1.94607	1	3	0	-9.93093
1.94607	1	4	0	-16.1574
1.94607	1	5	0	-19.9718
1.94607	1	6	0	-26.1605
1.94707	1	1	0	-16.0272
1.94707	1	2	0	-11.2369
1.94707	1	3	0	-9.94896
1.94707	1	4	0	-16.1781
1.94707	1	5	0	-19.9955
1.94707	1	6	0	-26.1886
1.94807	1	1	0	-16.0737
1.94807	1	2	0	-11.1439
1.94807	1	3	0	-9.93325
1.94807	1	4	0	-16.1947
1.94807	1	5	0	-19.9651
1.94807	1	6	0	-26.1504
1.94907	1	1	0	-16.1057
1.94907	1	2	0	-11.1445
1.94907	1	3	0	-22.652
1.94907	1	4	0	-16.6339
1.94907	1	5	0	-19.9685
1.94907	1	6	0	-26.0894
1.94907	3	1	0	-11.944
1.94907	3	2	0	10.8984
1.94907	3	3	0	-3.62266
1.94907	3	4	0	-8.58662
1.95007	1	1	0	-16.0944
1.95007	1	2	0	-11.1325
1.95007	1	3	0	-22.6165
1.95007	1	4	0	-16.5956
1.95007	1	5	0	-19.9554
1.95007	1	6	0	-26.0741
1.95007	3	1	0	-11.9556
1.95007	3	2	0	10.8783
1.95007	3	3	0	-3.58321
1.95007	3	4	0	-8.56003
1.95107	1	1	0	-16.1106
1.95107	1	2	0	-11.1258
1.95107	1	3	0	-22.6145
1.95107	1	4	0	-16.6123
1.95107	1	5	0	-19.9872
1.95107	1	6	0	-26.0569
1.95107	3	1	0	-11.9514
1.95107	3	2	0	10.8958
1.95107	3	3	0	-3.572
1.95107	3	4	0	-8.50916
1.95207	1	1	0	-16.1202
1.95207	1	2	0	-11.1296
1.95207	1	3	0	-9.91861
1.95207	1	4	0	-16.1345
1.95207	1	5	0	-19.9736
1.95207	1	6	0	-25.9993
1.95307	1	1	0	-16.1279
1.95307	1	2	0	-11.1138
1.95307	1	3	0	-9.88997
1.95307	1	4	0	-16.123
1.95307	1	5	0	-19.9779
1.95307	1	6	0	-26.0124
1.95407	1	1	0	-16.1721
1.95407	1	2	0	-11.129
1.95407	1	3	0	-9.86005
1.95407	1	4	0	-16.1559
1.95407	1	5	0	-19.9687
1.95407	1	6	0	-25.9983
1.95507	1	1	0	-16.1784
1.95507	1	2	0	-11.2011
1.95507	1	3	0	-22.6233
1.95507	1	4	0	-16.6106
1.95507	1	5	0	-19.9602
1.95507	1	6	0	-26.0285
1.95507	3	1	0	-11.9756
1.95507	3	2	0	10.9024
1.95507	3	3	0	-3.56799
1.95507	3	4	0	-8.42558
1.95607	1	1	0	-16.167
1.95607	1	2	0	-11.2476
1.95607	1	3	0	-9.84761
1.95607	1	4	0	-16.1633
1.95607	1	5	0	-19.9717
1.95607	1	6	0	-25.9875
1.95707	1	1	0	-16.2377
1.95707	1	2	0	-11.2359
1.95707	1	3	0	-22.6025
1.95707	1	4	0	-16.636
1.95707	1	5	0	-19.9603
1.95707	1	6	0	-26.0478
1.95707	3	1	0	-11.9321
1.95707	3	2	0	10.9148
1.95707	3	3	0	-3.52653
1.95707	3	4	0	-8.46925
1.95807	1	1	0	-16.2509
1.95807	1	2	0	-11.203
1.95807	1	3	0	-9.81949
1.95807	1	4	0	-16.1699
1.95807	1	5	0	-19.9909
1.95807	1	6	0	-26.0717
1.95907	1	1	0	-16.2716
1.95907	1	2	0	-11.1856
1.95907	1	3	0	-9.78374
1.95907	1	4	0	-16.1821
1.95907	1	5	0	-20.0032
1.95907	1	6	0	-26.1468
1.96007	1	1	0	-16.2643
1.96007	1	2	0	-11.1857
1.96007	1	3	0	-22.5644
1.96007	1	4	0	-16.6535
1.96007	1	5	0	-19.9982
1.96007	1	6	0	-26.0984
1.96007	3	1	0	-11.95
1.96007	3	2	0	10.9547
1.96007	3	3	0	-3.53748
1.96007	3	4	0	-8.47241
1.96107	1	1	0	-16.2548
1.96107	1	2	0	-11.2039
1.96107	1	3	0	-22.5721
1.96107	1	4	0	-16.6575
1.96107	1	5	0	-20.0053
